,Anti-Rabbit_raw,Anti-Rabbit_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
307557600154100579,41382810.0,426055.2331477555,63737923.0,621671.2316628157,13323224.0,231750.38311486534,35001460.0,357615.1321594772
307557600154100584,62513791.0,642482.8117918136,98339905.0,786281.6528746886,16030251.0,243645.50057813717,54864043.0,516258.72838348814
307557600154100586,15661834.0,168391.2829460209,23751068.0,198494.62577471996,3724791.0,57554.81539311298,14185416.0,136569.41489033872
307557600154100588,28877184.0,304137.2858052504,43326909.0,366303.1031681084,9061106.0,135607.88942182696,24181214.0,246922.62629713025
307557600154100592,118551376.0,1237181.5794438513,184339725.0,1578112.8878631433,38219738.0,583501.3328076144,100030673.0,992826.9779972411
307557600154100608,33402839.0,337976.3067297613,54320025.0,429603.19193439704,11170012.0,166191.7580831026,28866124.0,276648.15661808266
307557600154100615,7755610.0,81303.26983743555,11716842.0,99655.94690914902,2391689.0,36978.99303175513,6547934.0,67199.42362663918
307557600154200035,12343517.0,141278.7802073377,18561029.0,162360.31761447334,3521445.0,52220.57593948587,10801524.0,111935.51489671209
307557600154200044,377634782.0,3328455.1875977744,572730328.0,4771100.572954892,102260374.0,1384601.2052878242,322112633.0,2669314.332156179
307557600154200045,348084486.0,3053904.8085210575,483790819.0,4525635.691434575,94551595.0,1622842.251984172,302662815.0,2398560.0301974276
307557600154200053,36459128.0,372008.4013881207,53011176.0,554032.7909628835,9738028.0,185429.8343085679,30175209.0,294133.9264564075
307557600154200069,92745308.0,1053562.9926551546,153980362.0,1359356.9763996825,27161058.0,388392.9266774,81469402.0,829456.5632635667
307557600154200070,89710348.0,896942.1883711797,130350509.0,1336972.5709940377,24663092.0,462975.80457463063,74150576.0,716400.8731994636
307557600154200073,108860838.0,1191329.8126400802,164129646.0,1398099.139240355,30304265.0,452583.63357105636,90123212.0,962854.741165268
307557600154200074,57546214.0,481971.11534451897,81786593.0,764447.7823315035,17298497.0,297723.5255405735,49625035.0,377452.6768134623
307557600154200075,34822519.0,368830.91873908334,53721237.0,411118.95052627794,10055235.0,144766.65202195224,30248806.0,294950.2512001006
307557600154200076,22909471.0,249821.73927361262,35829712.0,282086.7263827302,7310985.0,104661.30304722818,19906936.0,196105.46711721792
307557600154200080,28593070.0,303833.8746197375,43545018.0,337957.9266238409,9238296.0,128560.55626156341,24735285.0,243414.10798219783
307557600154200089,44851137.0,369993.49345109705,64574700.0,624834.3673795029,12156226.0,206183.0862826861,39011122.0,303266.8360079448
307557600154200093,127742286.0,1050578.665524062,204622164.0,1599303.052418708,35940071.0,484864.9174748674,107975253.0,822050.4424213138
307557600154200096,50816964.0,505398.77765128855,75628880.0,769850.495246214,14581068.0,269175.22260564717,41881605.0,391315.93279635365
307557600154200098,15023047.0,160301.22834822757,22764868.0,194287.40972223898,4168053.0,62478.94902794944,12386190.0,127706.27436543503
307557600154200112,72967668.0,721559.4249476595,107825169.0,1121051.88451623,20836263.0,388014.37924299337,59499612.0,556170.2179652288
307557600154200113,106000859.0,1146143.5024541463,162896731.0,1309122.6647138328,31473353.0,452327.1496285457,92973747.0,909248.6226889875
307557600154200124,8548095.0,84170.62964510868,12743103.0,129349.83266936231,2433827.0,45027.37099555188,7030179.0,65488.06455585878
307557600154200129,106113863.0,1088342.4803938102,165270924.0,1215637.644939737,31338066.0,439096.33601075463,93043428.0,885100.0750288869
307557600154200130,71945059.0,694230.5715791311,106315716.0,1105084.0877684208,20324642.0,374287.085423081,59059511.0,547296.1691064964
307557600154200132,49458174.0,418331.7820833804,69443450.0,644624.0236719636,12721163.0,216277.8877290029,43182746.0,328780.5738199095
307557600154200134,46871149.0,480162.7554773791,72757962.0,568198.6472882447,15553821.0,221769.3223662988,40046105.0,393791.90153827664
307557600154200139,64652649.0,670038.0712377226,100881595.0,757735.6387058329,18893976.0,267638.4680055396,56734334.0,541018.8298787896
307557600154200141,64887141.0,657832.8118038196,102703376.0,756215.4592807963,20053908.0,277896.89782733313,56247925.0,534965.932718402
307557600154200153,69219840.0,716289.3240829022,105906402.0,822117.2773940959,21852365.0,310931.77679009957,58962065.0,574774.6694219869
307557600154200157,28121249.0,272017.73631963664,42011511.0,433614.88874538906,8241650.0,153713.10859982454,23417421.0,217300.4942743345
307557600154200158,73250625.0,742214.0935764865,120639152.0,881323.4166414377,23165000.0,324121.2852750176,65027107.0,609618.622465236
307557600154200168,35030526.0,338963.34603054496,51976733.0,535994.0096339865,10172892.0,188483.0809626766,29243081.0,271954.2906002045
307557600154200172,57427111.0,580583.1198112527,95311263.0,718990.2971544834,19089873.0,266732.1227182618,49843573.0,469585.17259120825
307557600154200175,59585476.0,499968.6224978961,85149761.0,808105.2508856652,14419476.0,246604.23035482198,52846698.0,400496.76990445744
307557600154200176,30033935.0,229813.87428088344,42399738.0,293743.07728271734,7514143.0,89712.92733991663,25572793.0,184541.34908691858
307557600154200177,7090689.0,76576.33180258988,10930515.0,93593.2904855856,1774062.0,26150.541952464802,6307909.0,63419.45328396231
307557600154200183,271991232.0,2191827.896301216,381907779.0,2767116.817803037,70954690.0,901063.3129623265,234661214.0,1764937.675817314
307557600154200197,43374126.0,371725.4640435704,61406693.0,575475.0845682112,10025089.0,167743.68024511397,38972175.0,299781.7765445431
307557600154200198,54590156.0,544522.1483295356,88339947.0,638991.2310172338,17483227.0,240823.65695903933,47606879.0,445763.0285886266
307557600154200201,79547029.0,785333.620037871,129062598.0,899632.4051276742,25032756.0,344395.3234580028,70378607.0,657258.99917936
307557600154200206,23261314.0,233861.61987768175,37724088.0,269851.720400695,7688432.0,106107.87538030947,20472790.0,192711.54078893154
307557600154200210,78170468.0,634936.0664655787,113852658.0,1041719.3433472342,18700688.0,310348.13907371764,68424186.0,503738.1091617031
307557600154200213,76888233.0,648740.1994840833,106026220.0,989900.3133272458,17036023.0,289252.7427821108,69027524.0,527823.1574131536
307557600154200217,46332410.0,461676.7959459572,74212611.0,529722.6026012752,14836284.0,207599.3893012125,40487187.0,380365.71180491394
307557600154200220,423656648.0,3342618.942131809,615908906.0,4531085.514958698,110715807.0,1381895.1701074576,369474957.0,2741330.2293203017
307557600154200227,6624402.0,66781.05717148518,11043524.0,105650.7348989655,2306061.0,34041.44299126806,5697960.0,52605.19056541437
307557600154200235,277913206.0,2317720.1892288453,424982089.0,3223885.8448664863,74516469.0,1016290.7297072068,244892507.0,1890266.146582896
307557600154200237,67772061.0,676087.9052467886,108372984.0,784770.0027952997,21164959.0,288251.1202860921,59079128.0,554989.0429956864
307557600154200240,35628391.0,299262.6250598069,49726320.0,468292.24562566064,7490553.0,128856.88851108236,32228002.0,242236.6278780009
307557600154200241,64951778.0,653476.3790037341,102141891.0,739309.9002554663,18192083.0,251510.7281511625,57105320.0,539678.2495959772
307557600154200247,34055548.0,287201.88712815446,47817244.0,447030.615190184,7077108.0,115591.40578307884,30907826.0,240462.3279109876
307557600154200248,26929768.0,270803.1378831075,43015598.0,317506.0142772859,9102404.0,129726.62469714365,23701980.0,222533.5899352394
307557600154200263,238900510.0,1969446.8570798587,373539563.0,2756992.736274979,66290266.0,873486.2900377596,210602665.0,1581109.7774306862
307557600154200276,233717018.0,1869942.4350428486,338709503.0,2420235.4717226448,63853881.0,812191.6681443818,203183049.0,1511858.617925067
307557600154200278,58229344.0,463010.2922423152,87567302.0,784284.5617271953,13767118.0,222553.18233224982,50988771.0,376464.39890992036
307557600154200282,37442503.0,379066.53470710525,59308391.0,466630.7367557026,10716259.0,148268.80548606452,32860072.0,313863.3968931779
307557600154200289,45536031.0,385254.27179733326,69604735.0,654009.6020960892,11645720.0,196922.16516440804,40727210.0,310793.39890003524
307557600154200294,123284027.0,1256475.6615012032,188519646.0,1387690.4011586253,36868267.0,503305.6826707177,107322832.0,1014688.2964097421
307557600154200297,60197537.0,512628.5692071646,94401984.0,912258.6888586173,15348986.0,260113.5812216625,54063391.0,411671.43934097426
307557600154200301,80975910.0,833229.5140729116,123522046.0,934560.7969405744,27978320.0,386737.4480243329,68923438.0,658051.5551085073
307557600154200302,57094311.0,478594.6373347179,87097961.0,813131.1303609392,13915745.0,233820.7750919843,51103374.0,389686.4182365829
307557600154200305,300662235.0,3213088.0252038124,446939243.0,3622892.5330423415,93805898.0,1343606.4844945672,250599351.0,2538563.6103886776
307557600154200307,86370130.0,690479.1018081001,133557454.0,1065377.5768292788,24867318.0,370928.77769050584,74558039.0,547012.554016206
307557600154200317,89117505.0,704760.4855119451,144759720.0,1111019.459226675,25591394.0,341790.2187589058,78706435.0,587708.7686706105
307557600154200326,40646200.0,425601.5385484205,62811478.0,489916.75726167724,10214243.0,140586.69122781395,36226183.0,344934.0586167585
307557600154200328,29802417.0,306497.1557583288,44919674.0,331702.5816626354,9447539.0,129624.15268882032,25596261.0,244011.05208711035
307557600154200334,68081417.0,576205.0337767834,99802846.0,933513.3873496524,17242966.0,293658.7518811867,61424522.0,472331.24995409756
307557600154200335,8232201.0,90808.06599581853,12557480.0,98500.14929399994,2113501.0,30226.300917707216,7442944.0,71226.70252803715
307557600154200341,197853428.0,1587677.4876270667,299389250.0,2219913.3752896073,55853438.0,700542.1848929863,172890835.0,1287722.8159881379
307557600154200347,20080937.0,170611.16649249598,29325181.0,271855.73811767396,5019126.0,83787.80398290575,18292921.0,140647.2828392994
307557600154200349,92744973.0,987857.6938963421,141175798.0,1072106.3905275494,25298681.0,352522.88866753445,83362341.0,804777.297074867
307557600154200351,90163219.0,934438.1017364217,134892298.0,1002558.6597203289,29193725.0,411150.5643481689,77843739.0,746632.7825050596
307557600154200352,42007668.0,448518.6294727655,64297864.0,488182.48360066756,11804631.0,170134.4704644526,37218704.0,358767.85263650515
307557600154200354,62465228.0,541304.272362397,93015123.0,863659.3226452639,15480029.0,262619.38364568225,56642971.0,448586.1219983945
307557600154200356,128852680.0,1367924.3353847472,195331064.0,1455652.7411726695,36647837.0,506967.0275997764,113611844.0,1086561.707117056
307557600154200358,286630123.0,2365140.5841511125,427702178.0,3073722.9814322647,81660400.0,1039898.738905463,249310810.0,1903059.8120851682
307557600154200360,244926145.0,2027615.7208488751,380674261.0,2924868.496127517,73106185.0,1022934.0941824607,211288141.0,1614320.1798831476
307557600154200361,11520933.0,120637.30351747433,17017399.0,127671.92049693987,3745342.0,52463.49970206386,9776336.0,95980.39940499459
307557600154200362,95972464.0,804616.1288458727,148294269.0,1317170.2490157303,26933237.0,444757.9732980685,84642994.0,637295.6702198822
307557600154200366,125535488.0,1100685.402923021,185963278.0,1681559.0451470113,31944874.0,539846.157208296,113502503.0,898159.3541705589
307557600154200371,97271623.0,1064449.1823955986,143572280.0,1186023.785011668,29472743.0,422595.78092046257,81822234.0,854072.5192847413
307557600154200380,102439531.0,1035506.1477650392,159673031.0,1599495.022214256,32887776.0,607279.1150714522,85032730.0,808916.7674236577
307557600154200384,55730576.0,469295.94914122025,85517601.0,610850.5131602237,17209806.0,222668.5965523882,48222010.0,382081.7492569743
307557600154200386,12870088.0,142240.23440997195,19678525.0,144137.12275274494,3746312.0,53693.70096352114,11443584.0,113015.7490255374
307557600154200388,99930477.0,1075967.2082592833,153510530.0,1180553.2398815672,30568019.0,431838.14980525663,89056491.0,879348.0131244716
307557600154200389,21415201.0,242768.5875471093,36205559.0,390478.14618509734,6361099.0,99655.35799690711,19659845.0,203190.71562387666
307557600154200391,97425145.0,865562.8556402713,148288106.0,976339.1978211271,29902796.0,367122.77500140906,86078122.0,730560.9949965973
307557600154200395,31185676.0,267457.8183118176,46579216.0,414168.01592024823,8444969.0,139976.2469016475,28529119.0,223792.41030059318
307557600154200403,50772332.0,388907.3530413491,74070285.0,438739.08249096834,15666241.0,179327.8931667701,44125499.0,318943.9190785278
307557600154200406,33045884.0,306497.20529462735,48510266.0,303098.0670709088,9988315.0,125530.9883217868,28945817.0,240818.9967358398
307557600154200407,10098270.0,73979.92134639439,15313553.0,82157.85865435479,3033777.0,27966.985550468537,9004923.0,60404.77126339134
307557600154200409,93190774.0,791977.0561611399,139369198.0,806655.9710088451,27530606.0,307309.84687495045,82791441.0,630357.7760179624
307557600154200412,86379087.0,670629.498304208,124218658.0,887742.1651980544,24326659.0,341115.10294226394,78261358.0,557233.2865198122
307557600154200419,58596807.0,504279.9048305443,86032611.0,533344.6328286331,17444925.0,207736.9789342697,48881484.0,395867.3530319056
307557600154200425,16900868.0,101209.95088400606,25309465.0,130558.33893722505,5126480.0,49283.391685999806,14614862.0,83444.90066379079
307557600154200428,62720897.0,403302.7401317132,91546335.0,494438.0355706216,18164810.0,182921.46368121338,54245837.0,330852.332589646
307557600154200432,32187034.0,271871.66922177706,48991438.0,318783.2679311923,9290842.0,102759.02704708785,29008821.0,254661.1194415739
307557600154200433,73748942.0,641660.5572297247,104330203.0,826479.4920921886,21003967.0,309744.38652497093,64812673.0,505772.69430144795
307557600154200439,61436876.0,575215.6863293747,92775988.0,658715.2225141283,17669173.0,233083.93554350082,51754854.0,481886.945867782
307557600154200440,19803225.0,164140.29709777783,29473826.0,185971.79163212905,6017420.0,68851.56279489209,16986813.0,131149.92527500834
307557600154200443,43228050.0,388387.2824369703,65114285.0,459084.8935974978,12785752.0,168511.59876009592,37096324.0,305584.57742556307
307557600154200446,248682153.0,2357419.518196109,399657127.0,3342111.8044861355,68959132.0,965868.1413627812,213174204.0,1909737.751345599
307557600154200449,71388296.0,712605.0733555326,108683180.0,790327.3046991861,20131753.0,274400.2337522138,61910583.0,568961.1014685016
307557600154200450,23056380.0,250743.87573889166,32482206.0,332825.7803251882,6302460.0,118162.04030298023,20024444.0,196686.32378107661
307557600154200453,36024790.0,402990.62159366935,56025965.0,473655.1276817023,11099363.0,175421.0755779899,31911389.0,325309.4522208411
307557600154200454,10006055.0,84475.5112690815,15235315.0,105003.62413067723,2827659.0,34794.59704531207,8541452.0,68448.86673900839
307557600154200460,55760436.0,615852.790944553,78051414.0,803343.6229471044,15769749.0,299524.3881306489,48854507.0,485685.4715901328
307557600154200461,33303657.0,364040.8328585619,46043617.0,462325.96280951996,9127461.0,171648.04322165367,29288208.0,286039.20853737416
307557600154200469,30860122.0,346918.7901179179,47282514.0,491551.1562832839,8819105.0,163799.67287082507,25549440.0,271337.9532749609
307557600154200472,36053119.0,404062.36822956626,51535539.0,527199.7135462245,9845850.0,181742.3056079223,32103293.0,322060.28816739883
307557600154200482,97436099.0,896935.5331198799,146566164.0,1078504.357627497,26496238.0,342662.8539314477,84086128.0,704976.2729542005
307557600154200483,110502477.0,1185279.6211753835,173656333.0,1469659.8387249806,33395172.0,522827.4152246584,96799654.0,951728.329608159
307557600154200489,80203550.0,888212.4655201255,117039676.0,1242740.9105123866,21602918.0,403594.3919348007,70490752.0,703325.554246179
307557600154200490,112496824.0,992494.1239348487,169284042.0,1368868.6231475556,30881134.0,438081.61718974664,96117986.0,851990.4872615435
307557600154200493,8889500.0,99897.65359007212,13795658.0,124821.61608958499,2617256.0,41630.08621295467,7845829.0,78821.6917908603
307557600154200494,59294863.0,636297.0787951716,84622610.0,873769.9467323944,17254975.0,321478.7278481876,51199091.0,503304.5666333787
307557600154200495,33511747.0,362971.1900983494,50567102.0,443352.73943030165,9841600.0,155358.4898367738,28621180.0,294809.84151222283
307557600154200503,115635709.0,1278383.885701513,173180510.0,1523503.9031039418,32548038.0,517040.231252559,95430160.0,1013780.0949392137
307557600154200504,33249603.0,302257.77199160244,48857435.0,392811.75205587945,9009140.0,122986.38459613008,28305989.0,241273.6092031949
307557600154200508,36769304.0,402976.8167694247,55905478.0,492272.65505608707,10275915.0,164308.56103507543,30891588.0,350417.87393367046
307557600154200509,178548961.0,1951461.9812031928,254647028.0,2612962.9380242066,48788084.0,905736.8349598161,155143961.0,1518865.0474608163
307557600154200515,45187549.0,479196.42501766124,69896238.0,607844.7311218706,14979221.0,230295.70433001043,39367490.0,390781.72956901777
307557600154200521,68564079.0,733425.6452025139,112131944.0,1000827.9845625551,20631578.0,317334.3115173495,59300861.0,573605.6765324133
307557600154200525,83707153.0,863970.1318838886,122905866.0,1243525.694842226,23149051.0,420518.3042237618,71852529.0,670864.6286173373
307557600154200530,101076951.0,872600.2246780212,150892720.0,1148442.213577645,28307887.0,397769.8650051316,85864964.0,696939.5398721858
307557600154200531,436401250.0,3976857.3024798664,632218125.0,5063877.2462076815,115310173.0,1609591.3990864253,369587651.0,3128008.9201385723
307557600154200535,109941686.0,1194392.0803476844,170224985.0,1746382.3435966084,32364517.0,581605.590998603,91071797.0,937731.2146281825
307557600154200539,84684980.0,889372.2507710789,133125076.0,1103348.56399263,28488219.0,440049.0384019739,73390641.0,711777.8683963125
307557600154200548,36526966.0,384230.6321262914,58667041.0,496006.7782526739,10849213.0,168661.90910497087,32232146.0,313515.2013390996
307557600154200555,56743952.0,596930.1517906751,89194909.0,743471.0725685131,16604915.0,255444.87292475605,49014666.0,466079.56430676754
307557600154200558,165064942.0,1744219.3902254603,247810717.0,2630911.6403016597,43545065.0,813155.509540955,143239906.0,1370932.9130166639
307557600154200559,94677962.0,983870.0246445108,148866280.0,1208774.9924509802,28167201.0,428684.65822455,81971313.0,783208.6434354864
307557600154200562,59383534.0,642002.7951805529,91667360.0,784462.9788676293,17768258.0,275375.1429818519,51725735.0,502914.98743025673
307557600154200566,39756798.0,401422.94196540955,58322657.0,582865.058825347,11307898.0,203358.52648415527,34300850.0,316079.68345035455
307557600154200569,20248916.0,217462.73774428037,30741616.0,266618.97502363555,5788090.0,90843.79827776345,16725078.0,173067.2285220028
307557600154200570,57224418.0,587856.9352660478,94987322.0,757215.7646889035,19758545.0,297576.1149050554,49595714.0,477714.78012806014
307557600154200578,28941061.0,301825.2799809803,45939571.0,389241.3426430577,9945458.0,153079.81195262706,24784859.0,237713.91850400908
307557600154200581,66658101.0,727510.5718610908,98608116.0,899049.6813338295,18738516.0,295060.17164026137,54787193.0,576573.8679148164
307557600154200583,46566598.0,417110.51553621027,68007206.0,586022.0691953423,12717862.0,194566.42263917509,38848822.0,327368.20930298546
307557600154200584,61357499.0,661073.6010802925,92343852.0,922753.641949516,17725471.0,313731.73935054784,50720604.0,512924.53930478013
307557600154200596,47511983.0,486918.3108139722,76507128.0,626388.826943623,16051724.0,241470.1443670207,41131652.0,393843.7632935617
307557600154200597,33432939.0,350864.5993491237,51942456.0,422511.567159915,10439363.0,156149.1598921578,28430618.0,277061.2037202389
307557600154200598,9765184.0,87479.57924829544,14044290.0,127481.76653262161,2579212.0,37462.179993534315,8182802.0,71070.1486950132
307557600154200600,131567881.0,1343024.323976663,204939371.0,1637985.3133500032,40208516.0,605582.7921369479,115415153.0,1090156.4077979103
307557600154200601,73877093.0,769308.5262133804,123265029.0,1172541.8676071162,22697145.0,358229.29421798897,64462851.0,613848.7372971185
307557600154200604,130453002.0,1183900.0811043624,189257869.0,1577284.349748357,33390975.0,457255.58731609856,112689407.0,944089.6624639244
307557600154200605,62610899.0,640078.3174449231,102052764.0,812652.3608418672,20429516.0,316276.97186771483,54227254.0,512482.28405742336
307557600154200606,55468558.0,564181.4619430065,89539321.0,712377.6670241596,18259560.0,276793.5846785544,47880095.0,450138.1016996513
307557600154200610,23552813.0,235095.72384965245,34426652.0,339769.262386943,6408590.0,116388.20061641163,20432227.0,184406.375532421
307557600154200615,10960345.0,109206.51268626715,16227122.0,164847.56962231713,2878437.0,50285.526838913866,9544188.0,86332.49316558994
307557600154200618,248075020.0,2616556.0443706205,354787349.0,3623201.504199551,58354967.0,1065553.7301719894,222329759.0,2120099.4000418815
307557600154200626,15934902.0,161602.88715371344,25423806.0,204008.85834940476,5337113.0,79884.59821023079,13766345.0,132467.05835586874
307557600154200641,40870215.0,414253.26907384256,65920204.0,521343.3605503937,13408281.0,199148.8073998196,35347206.0,338030.3598581905
307557600154200658,87387118.0,731754.1099077442,134987195.0,1083746.404304632,24999737.0,345654.50919622666,75925462.0,601006.2386024159
307557600155100048,72542970.0,818792.716112925,102116169.0,996971.6323369178,21115710.0,386699.2517059168,62534237.0,659199.761319817
307557600155100049,42767915.0,479272.35923405946,62588249.0,604982.8715265493,12092532.0,220063.43718660585,37498957.0,385236.0790697053
307557600155100054,65722740.0,551985.6514401094,92008815.0,865041.5474145667,19652834.0,340097.96008129494,57103097.0,444559.8882096965
307557600155100055,44604649.0,368340.28898596414,64602667.0,698399.8201087522,12298337.0,217819.34874170323,38428887.0,309059.70067551953
307557600155100056,23685706.0,198106.75521122635,34122611.0,341142.4898661928,6184294.0,105418.18607748587,20092372.0,160308.387577787
307557600155100060,46890406.0,392367.3120087151,67492154.0,628252.951398986,13677439.0,230238.84853715682,41002815.0,315899.15944456955
307557600155100061,77582819.0,639397.1790544882,110734724.0,1010689.4128427021,22728518.0,387523.6999638646,67611334.0,517480.19437804393
307557600155100069,54166372.0,464411.9659138046,80078921.0,861387.1452484365,14710291.0,262263.4887647165,44969488.0,372392.871996148
307557600155100072,65799715.0,721356.3762342515,95053017.0,929198.3818802782,19938024.0,348609.2427647359,57278397.0,587391.3444410423
307557600155100083,107217292.0,894509.5400801917,154015049.0,1526285.0147996116,30417732.0,522765.7819824631,89905191.0,712063.5536633934
307557600155100085,34108513.0,368485.66437976126,50602368.0,476797.20853913174,9495496.0,164752.16597696516,29380202.0,297264.803737642
307557600155100086,37897037.0,434948.98090656154,55234481.0,578734.6929612823,11331323.0,204917.760146493,32910149.0,339935.25857048127
307557600155100089,94208458.0,897490.2282607033,140442881.0,1267219.7765811482,24009782.0,336190.77244411164,82251976.0,744362.3450974418
307557600155100092,80551127.0,664186.9409430865,117772774.0,1080953.7259389702,21938184.0,363904.45250247663,72050994.0,579269.4302102939
307557600155100096,25739974.0,281432.44334973174,39427711.0,373824.6374972358,8036006.0,135730.56507637305,22255524.0,224365.25300535135
307557600155100105,74391192.0,615854.6817349795,106872239.0,1008780.7149650718,20786478.0,353740.6036958736,61823058.0,486758.78609574016
307557600155100107,149822974.0,1617779.385502599,225614965.0,2094408.3602093402,41899927.0,717414.6808727026,131937311.0,1352412.9438430676
307557600155100108,10371987.0,111608.03099625786,15188364.0,143823.79556003783,2937437.0,50952.23916469304,8973005.0,91541.68511164415
307557600155100118,66743668.0,737284.2991327755,96536144.0,941508.9335385708,17788262.0,312047.9655768668,58297484.0,587750.2998406279
307557600155100121,43033953.0,304319.7099943871,59768723.0,481325.1568151775,11086674.0,160537.91281045906,36052483.0,241454.35722742244
307557600155100125,68976523.0,550358.2501833505,101473253.0,922886.0886726347,19530225.0,319247.12667136494,60190610.0,451381.75744837325
307557600155100129,59747868.0,629420.4115974982,89954003.0,843534.6742590516,17115903.0,295167.1287715825,52033712.0,521608.5145505058
307557600155100130,51383770.0,546656.6872611456,77333328.0,710564.5118894125,15846537.0,269483.97500483127,44270271.0,446190.15538109397
307557600155100132,71476448.0,565648.323656824,108353225.0,961890.5143481983,22513187.0,374378.2030239148,62008880.0,462333.12521240825
307557600155100136,23940308.0,195273.40848817714,35750921.0,320606.1264499784,7534311.0,124198.30946369107,20389744.0,154088.76338499587
307557600155100138,255192687.0,1894855.5069884206,355587395.0,2786584.1790213306,66357902.0,926969.6832307766,218384434.0,1524509.2719345952
307557600155100139,20508897.0,214939.23020620356,31090447.0,294954.6211664047,6353741.0,105876.69493044908,17689006.0,183006.9527141853
307557600155100143,87907355.0,979769.437695089,126006850.0,1245140.7875233614,21055108.0,370844.9444287209,77837041.0,786978.214079095
307557600155100148,55207275.0,434881.2898995478,85235961.0,780773.7878629791,18646690.0,311557.2981462043,47511278.0,359433.20036186575
307557600155100150,20130755.0,211150.4630667317,30852613.0,287664.36718064226,6137159.0,107992.54480066986,17677198.0,180186.10763993373
307557600155100151,68656132.0,715174.8295780309,105714175.0,964619.9370136256,19661629.0,332752.6620549108,60514240.0,614498.5235705862
307557600155100154,12199876.0,128760.20234941428,17972561.0,161968.99832760255,3337800.0,57268.05270592137,10689577.0,106633.7783091057
307557600155100156,45982632.0,360123.5792100389,76693401.0,776892.4972715713,15390271.0,251023.05158795125,40729214.0,324975.1421076948
307557600155100161,25842791.0,272353.56908086373,41058865.0,367771.90741516365,6981177.0,113697.31014991747,23106839.0,239007.94584829616
307557600155100163,12069089.0,125631.89603324397,18328423.0,164060.50107163543,3751678.0,64380.825428550466,10465914.0,107016.49964398496
307557600155100167,87216288.0,714579.2404781805,122627791.0,1143388.7682454234,25942152.0,435674.18479036447,72557762.0,563263.5962063988
307557600155100169,159285317.0,1687048.6292731264,243193720.0,2176772.9144705543,39141477.0,660357.823930014,142249559.0,1463595.4272923295
307557600155100175,14388006.0,151119.06892268336,21869479.0,203046.4222937569,3557253.0,60290.79743886094,12737252.0,129494.48979955394
307557600155100178,126529071.0,1059119.4616502684,175791488.0,1352759.1416269522,30999241.0,426243.2979465418,110907202.0,861350.7771897416
307557600155100179,30745403.0,221960.63917251246,42700824.0,294373.7154740918,7904621.0,103609.48415373404,26669181.0,179976.97644842984
307557600155100185,69928321.0,553618.1807165197,110486189.0,1009295.2940138476,20631418.0,337243.9579612249,61373235.0,478076.5519780383
307557600155100187,33764677.0,264039.84645430744,52830435.0,448161.5477648783,10629458.0,173498.93304340728,29387848.0,219465.6614708806
307557600155100191,34249236.0,270649.0224296172,56620424.0,537301.6573607752,11156486.0,184912.5271853471,30192702.0,236351.34691295662
307557600155100196,45164567.0,476241.0967545016,68401820.0,624536.9589063086,14348138.0,250818.3086788714,39140820.0,393112.7641272117
307557600155100199,53831106.0,426605.0232560449,82259016.0,731900.4689654104,18182043.0,300981.6711943316,46544112.0,347686.48090752977
307557600155100200,122864526.0,966839.9586097698,194310835.0,1655031.561774438,36947335.0,587792.7784781541,107917516.0,820895.4196877598
307557600155100201,104414204.0,818999.6735765316,166785826.0,1534676.7010094216,34039807.0,553803.579496344,90674077.0,673586.1245029896
307557600155100204,241107901.0,1889365.9091100632,343443892.0,2702591.899167242,64090877.0,898535.8421487864,207850229.0,1495224.840710343
307557600155100207,18390698.0,143507.87889951034,29233324.0,248909.46726213058,5258365.0,83980.0159950406,16260251.0,126929.63557724355
307557600155100208,128528647.0,1380268.1211922048,182900631.0,1707175.02677489,29605597.0,507014.034428452,114430588.0,1178283.3779598342
307557600155100209,100895067.0,799609.2417476138,178223586.0,1657835.6856311176,35405514.0,562534.0177229419,89648493.0,686268.8233690587
307557600155100211,21828287.0,229615.79010353802,31892839.0,297587.47969635413,6813757.0,121517.87504150523,18845192.0,192023.27091889063
307557600155100226,98511822.0,1101056.8955978148,141089421.0,1347660.913680471,23165284.0,403477.4421936595,87447561.0,872169.7580937191
307557600155100235,79921600.0,868014.7989889086,112951114.0,1052111.9366941724,19280199.0,334109.0376953774,70608098.0,709960.1295933482
307557600155100236,70177094.0,755636.825844649,99981439.0,934436.1006512821,23416105.0,403282.8698780502,59973521.0,600706.3939271354
307557600155100238,63627616.0,515685.9422570762,95977881.0,862727.8485187774,22105655.0,366443.9165191605,54893772.0,407928.7109221049
307557600155100239,85407255.0,705040.4030111003,127345243.0,1212550.8887997807,26773289.0,460961.80092811387,70789822.0,562711.7090604606
307557600155100248,7389131.0,80204.21162380246,10613188.0,104266.95287047923,1799538.0,30656.5839087493,6611964.0,65718.81182176841
307557600155100259,143244676.0,1045930.7006896811,208810191.0,1722088.8329304594,41887900.0,614425.3129065208,121522191.0,845159.028930305
307557600155100260,36239795.0,394156.8069138901,49756246.0,453767.0047756785,9861342.0,171358.7565861719,31526490.0,318178.2378031845
307557600155100265,23220055.0,194720.43005752476,34421922.0,334857.4974874193,7582196.0,133450.42104230827,19132856.0,150229.3362600848
307557600155100268,43896379.0,478580.38695580227,64732217.0,629132.7069375399,11640451.0,200272.63488627816,38736868.0,388220.62718277646
