,fov,volume,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_10_genes,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_120_genes,n_counts,clusters,cell type
3066066200022200040,,1113.2788388913607,1056.1825075619654,3614.541392203288,1068.3331667403777,3627.144965804499,1.049300267811054,243,0.35638816142706,0.9907827075460643,50,3.9318256327243257,135.0,4.912655,56.2962962962963,100.0,100.0,100.0,135.0,0,LPM-2
3066066200022200041,,1088.6878027279702,1069.2942158701803,3615.9015251077935,1079.832999127828,3629.462546799477,1.2534030425870573,328,0.3653846292830313,0.9917808860758442,59,4.0943445622221,192.0,5.26269,47.91666666666667,95.3125,100.0,100.0,192.0,0,LPM-2
3066066200022200044,,830.3916179332839,1014.8592665935772,3618.20543985614,1024.1367684074123,3629.26478005646,1.1971320793283335,248,0.414845400701954,0.9944478794654426,50,3.9318256327243257,142.0,4.962845,55.633802816901415,100.0,100.0,100.0,142.0,4,LPM-3
3066066200022200045,,1483.0126483748045,1046.3805636284526,3620.240115621588,1061.5367343801263,3633.639652458193,1.201397781328534,301,0.3161946598011357,0.9764087972149292,55,4.025351690735149,158.0,5.0689044,49.36708860759494,96.83544303797468,100.0,100.0,158.0,4,LPM-3
3066066200022200051,,2208.0142766931813,1071.1658982859892,3626.4689809572383,1085.4679145737489,3649.2080926516473,1.5923607592003697,403,0.2966005666047489,0.9004722030667013,57,4.060443010546419,160.0,5.081404,43.125,95.625,100.0,100.0,160.0,0,LPM-2
3066066200022200060,,1111.165527495794,1058.7421434926164,3630.981309465833,1070.673616975215,3644.157327723961,1.099887428239304,287,0.3659153752629018,0.9755650199939488,55,4.025351690735149,164.0,5.1059456,50.0,96.95121951219512,100.0,100.0,164.0,4,LPM-3
3066066200022200061,,1383.8817751208178,1036.7464560600265,3630.208485861432,1049.963731643708,3646.488583506409,1.0168541348650797,322,0.3504407709629277,0.9121533179495274,47,3.8712010109078907,187.0,5.236442,54.54545454545454,100.0,100.0,100.0,187.0,4,LPM-3
3066066200022200065,,812.45937877653,1025.8820570092073,3641.9473018833705,1037.544249423963,3651.313611048153,1.139459320928783,174,0.4349307915321275,0.9657807630717024,49,3.912023005428146,100.0,4.6151204,43.0,100.0,100.0,100.0,100.0,4,LPM-3
3066066200032100010,,973.3483633023038,1217.2302966289485,3879.365673408321,1226.6106067669746,3896.1782516552735,1.7986739457593262,153,0.4879624246969104,0.8646674993086982,33,3.526360524616161,79.0,4.3820267,64.55696202531645,100.0,100.0,100.0,79.0,0,LPM-2
3066066200032100018,,716.0529670817934,1176.5002076912608,3899.117221000251,1186.3779591211546,3907.310794411737,1.2055486579331811,35,0.4471658046831495,1.0,10,2.3978952727983707,12.0,2.5649493,100.0,100.0,100.0,100.0,12.0,4,LPM-3
3066066200032100042,,758.3535117708138,1175.1305038353876,3934.566090673391,1182.7702567572169,3948.673243856353,1.9949298325091296,151,0.4965814780895741,0.9690090266246156,42,3.7612001156935624,109.0,4.7004805,56.88073394495413,100.0,100.0,100.0,109.0,4,LPM-3
3066066200032100053,,616.9705787798778,1159.992622955328,3943.893606879951,1170.652583203081,3954.4930373341376,1.6317670005329965,84,0.6568378398204898,0.8275230105199896,28,3.3672958299864737,57.0,4.060443,61.40350877192983,100.0,100.0,100.0,57.0,4,LPM-3
3066066200032100062,,774.2776570480675,1155.4568378369022,3955.095329912845,1164.678646187239,3966.574966357623,1.0189794044395788,78,0.430751145655624,0.9902318619080344,29,3.4011973816621555,50.0,3.9318256,54.0,100.0,100.0,100.0,50.0,4,LPM-3
3066066200032100070,,1064.31934009101,1163.2231584209997,3959.1640960578175,1174.4944253398994,3972.550561504144,1.467506941367886,204,0.3875552799745036,0.952625884079662,45,3.828641396489095,125.0,4.836282,56.00000000000001,100.0,100.0,100.0,125.0,4,LPM-3
3066066200032100223,,1121.4608126352605,1090.6746987760962,4093.1866866562114,1104.9003727558822,4106.353243977463,1.9025315755144951,300,0.3972990479613608,0.9556843534612592,57,4.060443010546419,173.0,5.159055,51.445086705202314,95.95375722543352,100.0,100.0,173.0,4,LPM-3
3066066200032200064,,1245.2433016805671,1207.9557869860669,3879.461957817693,1217.3255749197988,3896.6065022116222,1.8293928820156,401,0.3887346967228913,0.9436782000409516,61,4.127134385045092,177.0,5.1817837,50.282485875706215,93.78531073446328,100.0,100.0,177.0,0,LPM-2
3066066200032200069,,524.7161598481725,1200.941763603689,3883.311869122605,1207.8845459534627,3893.770783330715,1.720754896588737,120,0.5585906325501448,0.9784052192168966,32,3.4965075614664802,48.0,3.8918204,52.083333333333336,100.0,100.0,100.0,48.0,0,LPM-2
3066066200032200079,,1492.2645628795838,1183.445612178976,3891.367014828799,1202.0334269577938,3905.5668247461554,1.4118554864524056,383,0.3766873473413995,0.8280865347277766,59,4.0943445622221,203.0,5.31812,47.29064039408867,95.56650246305419,100.0,100.0,203.0,0,LPM-2
3066066200032200091,,2720.5135475320094,1170.1920836283205,3904.708120843908,1192.101687961073,3929.7739523346618,1.5300164001987415,451,0.3275966605064462,0.7367700212918283,72,4.290459441148391,200.0,5.303305,47.5,89.0,100.0,100.0,200.0,4,LPM-3
3066066200032200116,,1462.0161221177343,1166.567873515243,3925.4291359986337,1179.886056375881,3941.329434798438,1.073872079157318,299,0.3244429841731597,0.9742772065960073,57,4.060443010546419,195.0,5.278115,49.23076923076923,96.41025641025641,100.0,100.0,195.0,4,LPM-3
3066066200032200128,,1265.1082501026658,1178.636680266522,3931.1818525117073,1190.553423639739,3948.8008756397953,1.934911628864083,188,0.3863040578973961,0.9164545986475908,44,3.8066624897703196,132.0,4.890349,59.09090909090909,100.0,100.0,100.0,132.0,4,LPM-3
3066066200032200148,,1713.9876859498488,1170.6332632044216,3945.5560832482033,1185.5729362080745,3962.4967256550754,1.3245027033476102,189,0.3069796284124826,0.9557560247103096,41,3.737669618283368,124.0,4.828314,65.32258064516128,100.0,100.0,100.0,124.0,4,LPM-3
3066066200032200482,,1164.9239064763003,1098.689213380285,4093.9831701843696,1113.7377413476536,4105.872402971255,1.2436468155763007,243,0.3858306961401751,0.9388057772670636,50,3.9318256327243257,129.0,4.8675346,58.91472868217055,100.0,100.0,100.0,129.0,4,LPM-3
3066066200042100044,,511.8114047076716,1063.9999624844015,4113.649199459466,1071.4652066390406,4122.967122152794,1.1845239663736995,138,0.5754119439785567,0.9252709764875215,39,3.6888794541139363,60.0,4.1108737,50.0,100.0,100.0,100.0,60.0,4,LPM-3
3066066200042100054,,687.3036606440544,1075.852171146727,4118.743043507101,1091.2930174005585,4125.3546205962775,2.6983931430797594,53,0.5468023183839898,0.9528572104941354,19,2.995732273553991,31.0,3.465736,70.96774193548387,100.0,100.0,100.0,31.0,0,LPM-2
3066066200042100074,,549.9376141228936,1065.9028794824826,4132.99192391514,1074.382218648306,4141.705069289876,1.13952978783758,139,0.5257852225678609,0.9769414699808828,30,3.4339872044851463,56.0,4.0430512,60.71428571428571,100.0,100.0,100.0,56.0,4,LPM-3
3066066200042100077,,287.8676432097147,1081.1046673902683,4136.314596558447,1087.2972067010392,4143.893562061328,1.89082736554127,46,0.7560823476968617,0.9999999999999996,16,2.833213344056216,22.0,3.1354942,72.72727272727273,100.0,100.0,100.0,22.0,0,LPM-2
3066066200042100079,,714.0319603352453,1073.5971012121308,4137.551952582097,1083.4523808155525,4147.277798761439,1.2588209779826025,71,0.4588875627306744,0.97878609765682,20,3.044522437723423,30.0,3.4339871,66.66666666666666,100.0,100.0,100.0,30.0,0,LPM-2
3066066200042200029,,2074.599126138756,1071.5596043484445,4096.203336127533,1092.8041138627889,4114.509495769255,2.041591260593767,620,0.3430080061788328,0.8646372096428817,80,4.394449154672438,362.0,5.894403,44.751381215469614,90.60773480662984,100.0,100.0,362.0,4,LPM-3
3066066200042200062,,1990.532763191624,1065.2941189306805,4122.10252745341,1084.0847747556174,4138.83466084602,1.3137829894400923,422,0.3190528846203486,0.8658030815734609,59,4.0943445622221,167.0,5.123964,43.11377245508982,94.61077844311377,100.0,100.0,167.0,0,LPM-2
3066066200042200091,,1816.8458424081869,1063.2516950866282,4138.989501315647,1079.6701019726518,4157.761668227115,1.4563348037709938,467,0.3738626720433667,0.8040985745089368,54,4.007333185232471,184.0,5.220356,48.369565217391305,97.82608695652173,100.0,100.0,184.0,0,LPM-2
3066066200042200101,,2403.376004201069,1077.827564179798,4142.768801206788,1098.42830210463,4158.552437732069,1.419954525458648,587,0.2642964972852908,0.9487125061939758,66,4.204692619390966,312.0,5.7462034,58.01282051282052,94.87179487179486,100.0,100.0,312.0,0,LPM-2
3066066200042300005,,309.4213143413376,1070.457627207671,4110.401374577335,1077.4138329585862,4116.052388237237,1.1970236743302405,83,0.6722235568378653,1.0,22,3.1354942159291497,47.0,3.871201,72.3404255319149,100.0,100.0,100.0,47.0,0,LPM-2
3066066200074100036,,522.7493353958001,1568.2884818859857,5012.230599817947,1576.4943629696863,5020.512317530994,1.1191223205660894,162,0.5239108052716155,0.9948077719559584,37,3.6375861597263857,96.0,4.574711,59.375,100.0,100.0,100.0,96.0,0,LPM-2
3066066200074100047,,539.8786759356904,1585.0428993239022,5015.730646995348,1596.9028968871712,5023.220973897886,2.2695997553793505,154,0.5831576677871385,0.9580162642699138,35,3.58351893845611,100.0,4.6151204,68.0,100.0,100.0,100.0,100.0,0,LPM-2
3066066200074100050,,478.498820761892,1573.8090864024866,5017.591786329528,1582.5648161475413,5025.71888851815,1.1734207396768148,136,0.5800921264521994,0.9288221923976624,37,3.6375861597263857,64.0,4.1743875,46.875,100.0,100.0,100.0,64.0,0,LPM-2
3066066200074200028,,2303.99637159956,1550.7108298274215,4999.233823823504,1576.526889873652,5017.66924852456,2.28361048483985,480,0.3340440742326992,0.840225871477473,57,4.060443010546419,256.0,5.549076,60.546875,97.265625,100.0,100.0,256.0,0,LPM-2
3066066200074200041,,512.2796677403627,1576.4192602462292,5012.2306719251,1585.29429991519,5019.635500015624,1.5319437290827784,136,0.538454435197658,0.9954312797666406,30,3.4339872044851463,95.0,4.564348,75.78947368421053,100.0,100.0,100.0,95.0,2,CM
3066066200074200045,,2191.35925312692,1637.113278751419,5013.528571065082,1658.680630498351,5028.510357359593,1.1787736518363092,341,0.293372015756443,0.9061778388618968,67,4.219507705176107,219.0,5.3936276,50.68493150684932,92.23744292237443,100.0,100.0,219.0,4,LPM-3
3066066200074200053,,1202.1420689629235,1580.7450010642472,5019.486864433358,1599.042461181201,5030.476313008392,2.3078032293730013,256,0.408349044212545,0.9385676889343776,54,4.007333185232471,129.0,4.8675346,41.86046511627907,96.89922480620154,100.0,100.0,129.0,0,LPM-2
3066066200074200057,,709.6389123608814,1597.3702676980056,5020.0064873031415,1609.6425238969273,5029.7138280045365,1.8089492592869068,53,0.4955207015845123,0.9394540366055428,21,3.0910424533583156,33.0,3.5263605,66.66666666666666,100.0,100.0,100.0,33.0,2,CM
3066066200074200062,,352.89425503432903,1632.1349229514044,5022.052628787296,1640.713589367429,5028.601444281733,1.6309455570646036,29,0.6710291707311308,0.986965321388043,11,2.4849066497880004,15.0,2.7725887,93.33333333333333,100.0,100.0,100.0,15.0,4,LPM-3
3066066200074200072,,909.7571655337898,1619.7392162348149,5026.397321834865,1632.4302066726395,5034.770316562455,1.5221957804202737,33,0.4098369432206885,0.9933236226922808,15,2.772588722239781,21.0,3.0910425,76.19047619047619,100.0,100.0,100.0,21.0,0,LPM-2
3066066200074300036,,591.8306101928674,1630.627089333258,5016.169309274497,1640.9669899039532,5025.2339888559145,1.211440154812679,69,0.6405382960662281,0.802218187821311,27,3.332204510175204,43.0,3.7841897,60.46511627906976,100.0,100.0,100.0,43.0,2,CM
3066066200075100021,,1542.6834458250414,1898.5614601294924,5007.6246594866825,1920.9233849336367,5021.397030627544,2.2844327071853407,542,0.3922881668933594,0.8325638494742242,66,4.204692619390966,214.0,5.370638,50.0,92.5233644859813,100.0,100.0,214.0,0,LPM-2
3066066200075100023,,1810.494175833511,1887.965148251224,5014.271682913544,1906.6723613121533,5029.222183628683,1.3427762530942289,620,0.3171535796066456,0.9250571551989104,57,4.060443010546419,212.0,5.3612924,53.301886792452834,96.69811320754717,100.0,100.0,212.0,0,LPM-2
3066066200075100026,,641.6843348106096,1881.3109599325576,5020.0064873031415,1889.3770493128927,5030.180783591621,1.2314885876655617,291,0.4989765468690272,0.9735913942238312,38,3.6635616461296463,79.0,4.3820267,51.89873417721519,100.0,100.0,100.0,79.0,0,LPM-2
3066066200075100030,,1173.679190205918,1864.5451658497163,5023.66815721352,1879.439812207254,5035.880521433082,1.46165963845093,536,0.3879023544359023,0.9119173680256776,62,4.143134726391533,184.0,5.220356,46.19565217391305,93.47826086956522,100.0,100.0,184.0,0,LPM-2
3066066200075100032,,990.6413200534136,1839.9035439461584,5025.840109542123,1855.579982844701,5040.80004219279,1.823728891371589,295,0.5297509302427063,0.7460004216585487,56,4.04305126783455,149.0,5.0106354,55.033557046979865,95.9731543624161,100.0,100.0,149.0,4,LPM-3
3066066200075100036,,571.2691905735749,1858.1723094409529,5027.566203911818,1865.5837635667435,5037.778819876447,1.4128928072078657,242,0.5116757356941796,0.9860047900480512,51,3.951243718581427,93.0,4.543295,46.236559139784944,98.9247311827957,100.0,100.0,93.0,0,LPM-2
3066066200075200083,,2411.3397825534817,1823.2137971758093,5013.952932420856,1844.5168149742071,5029.84205960057,1.3397064628861497,636,0.2564181222533314,0.9539559693544764,73,4.304065093204169,346.0,5.8493247,52.312138728323696,91.61849710982659,100.0,100.0,346.0,4,LPM-3
3066066200075200086,,980.1388801764808,1818.0317706622025,5020.124726014034,1835.0066022540789,5033.176211797205,2.131907696419014,212,0.5139557969287453,0.7986734277589,44,3.8066624897703196,148.0,5.0039463,58.78378378378378,100.0,100.0,100.0,148.0,4,LPM-3
3066066200075200093,,1025.5531064310055,1848.1508135532056,5025.129667553255,1859.3545876296569,5038.719943768413,1.576373791919149,344,0.4149028211469522,0.9238370120657524,61,4.127134385045092,180.0,5.198497,45.55555555555556,93.88888888888889,100.0,100.0,180.0,4,LPM-3
3066904300037100160,,1201.4946829437974,7929.236737011524,8477.314423996606,7943.890749491817,8489.030612647613,1.2664758351304228,238,0.3699897093235868,0.9450836911594688,43,3.784189633918261,116.0,4.762174,58.620689655172406,100.0,100.0,100.0,116.0,0,LPM-2
3066904300037200137,,1380.2887356109145,7962.5296270890785,8494.038675378051,7978.69638517746,8507.463195038406,1.6929744573615937,186,0.3549888210263395,0.945042564235134,42,3.7612001156935624,120.0,4.7957907,68.33333333333333,100.0,100.0,100.0,120.0,2,CM
3066904300037300092,,394.2909520988405,7953.447299307896,8480.057745183694,7960.313755779063,8487.117636275701,1.0684349509886035,35,0.5880165091915487,0.9999999999999998,16,2.833213344056216,18.0,2.944439,66.66666666666666,100.0,100.0,100.0,18.0,0,LPM-2
3066904300038100099,,494.77995899579486,7987.173875695542,8501.362407750672,7997.508156745228,8508.195076905544,1.832390880296542,189,0.5917636666416461,0.973050016702437,43,3.784189633918261,113.0,4.7361984,55.75221238938053,100.0,100.0,100.0,113.0,3,CM
3066904300038100108,,467.9090378445701,7997.718097564772,8505.826224019971,8006.548040699162,8513.633189697772,1.3142339601442332,252,0.5874053751655516,0.9507347461969448,50,3.9318256327243257,130.0,4.8751974,50.0,100.0,100.0,100.0,130.0,3,CM
3066904300038100110,,1213.698370469831,7981.566291985218,8506.487809724882,8001.091863877752,8517.71057296601,2.2782127800529124,641,0.4279701751424168,0.9283989426566448,73,4.304065093204169,506.0,6.228511,68.57707509881423,95.45454545454545,100.0,100.0,506.0,2,CM
3066904300038100119,,715.8711702153782,8000.935700098607,8512.280648728633,8012.973938166996,8521.027732879944,1.7937241710439806,293,0.4750725320087151,0.9613915188852848,59,4.0943445622221,195.0,5.278115,52.820512820512825,95.38461538461539,100.0,100.0,195.0,3,CM
3066904300038200091,,1471.9495002703031,7985.436845919335,8493.602804877466,8003.98658480234,8506.3025069489,1.7197231843236238,368,0.3776799254907003,0.8462715776363418,69,4.2484952420493585,224.0,5.4161005,43.75,91.51785714285714,100.0,100.0,224.0,3,CM
3066904300044100110,,1066.0900868550666,6857.944564711049,8730.367135115821,6873.520339383357,8740.814788812559,1.3759828803276986,193,0.4077360678308031,0.926525580730367,37,3.6375861597263857,127.0,4.8520303,75.59055118110236,100.0,100.0,100.0,127.0,2,CM
3066904300049100040,,856.9324505561274,7997.672590571014,8516.674255830074,8008.150683247569,8530.211346885826,1.8355417322901475,316,0.4745154391328611,0.9132016263791966,53,3.988984046564274,229.0,5.4380794,69.43231441048034,98.68995633187772,100.0,100.0,229.0,2,CM
3066904300049100046,,686.964250422061,8007.533373391458,8520.687746204276,8014.077860268543,8535.298963224235,2.24630046811922,302,0.5500072705910518,0.8921550011597712,56,4.04305126783455,192.0,5.26269,55.208333333333336,96.875,100.0,100.0,192.0,3,CM
3066904300049100061,,642.7242828727645,8013.170613439548,8526.771920132343,8020.734702294165,8537.619151791612,1.4173906950763446,156,0.5031544227654919,0.9413644486156906,48,3.8918202981106265,110.0,4.7095304,47.27272727272727,100.0,100.0,100.0,110.0,1,LPM-1
3066904300049100156,,1358.1917924190398,8119.600445552795,8628.406702441858,8142.263111876166,8641.518925417424,2.617264752446889,370,0.4763682163782659,0.7153940571635705,68,4.23410650459726,205.0,5.327876,42.4390243902439,91.21951219512195,100.0,100.0,205.0,3,CM
3066904300049100157,,2309.562334610467,8144.846027375896,8631.115433167755,8163.047427547376,8647.830265458948,1.1118959330123062,502,0.267710805533583,0.933979945967734,86,4.465908118654584,307.0,5.7300997,42.671009771986974,87.29641693811075,100.0,100.0,307.0,3,CM
3066904300049100161,,3815.350066841062,8167.504501705688,8647.187889791318,8191.128087267027,8675.54972113381,1.7950278819295578,1063,0.2425077209373414,0.8424341961346538,88,4.48863636973214,683.0,6.527958,58.12591508052709,92.24011713030747,100.0,100.0,683.0,0,LPM-2
3066904300049200208,,1316.320040946358,8179.808749149153,8672.131754771739,8192.088276718909,8687.127547575987,1.2574486644368632,228,0.3395943596743628,0.973122115743153,55,4.025351690735149,151.0,5.0238805,52.980132450331126,96.68874172185431,100.0,100.0,151.0,0,LPM-2
3066904300050200197,,1483.8098001611293,8518.504477107956,8672.44811784412,8531.688899278142,8685.778037060334,1.0310250838940158,28,0.3130113084748669,0.9782077641404044,14,2.70805020110221,25.0,3.2580965,84.0,100.0,100.0,100.0,25.0,2,CM
3066904300056100221,,2276.128392973574,6880.469776932454,8872.759335306797,6905.401717329082,8886.506878221864,2.0155467247812235,67,0.2901071794871288,0.919730027130758,24,3.2188758248682006,43.0,3.7841897,67.44186046511628,100.0,100.0,100.0,43.0,2,CM
3066904300073200604,,4151.956910511138,8813.70060571662,9303.437026508547,8833.137278618105,9340.958162325662,1.9272196834213933,402,0.2415403695091779,0.8080625796160068,58,4.07753744390572,351.0,5.8636312,69.23076923076923,97.72079772079772,100.0,100.0,351.0,2,CM
3066904300073200624,,1539.4826584484113,8803.342972815655,9330.812631502298,8815.88589414136,9346.732514657611,1.2828958239628097,107,0.3123275445850772,0.9711657585862726,28,3.3672958299864737,76.0,4.3438053,76.31578947368422,100.0,100.0,100.0,76.0,2,CM
3066904300074100506,,2589.338683959426,8822.556231788503,9330.639585248004,8842.85822379822,9349.000438750238,1.095394879324986,475,0.2453254751452898,0.9587895473391496,53,3.988984046564274,412.0,6.0234475,76.94174757281553,99.27184466019418,100.0,100.0,412.0,2,CM
3066904300092100059,,985.6868705368618,7954.436697126881,9894.120018856993,7966.936085896092,9906.418603473936,1.0282837289412938,231,0.4161146890642163,0.9451473673709506,52,3.9702919135521215,112.0,4.727388,45.535714285714285,98.21428571428571,100.0,100.0,112.0,0,LPM-2
3066904300092200183,,1360.8915586804617,7968.86319796836,9883.69865307666,7985.771943819665,9896.31091320887,1.838407333931689,417,0.3728103616872692,0.9119207452561884,60,4.110873864173311,288.0,5.6664267,63.541666666666664,96.52777777777779,100.0,100.0,288.0,0,LPM-2
3066904300093100005,,468.3182488381947,8272.799319332715,9695.654177457003,8277.968981608514,9708.760527205775,2.8184757756250622,180,0.6877159181529218,0.9385617199523956,40,3.7135720667043075,104.0,4.65396,56.730769230769226,100.0,100.0,100.0,104.0,0,LPM-2
3066904300093100008,,381.7249227564109,8215.70569282385,9704.372128408426,8221.703880329518,9712.458453209652,1.2993383920927235,19,0.6234354724952994,0.9834517991034532,11,2.4849066497880004,12.0,2.5649493,91.66666666666666,100.0,100.0,100.0,12.0,2,CM
3066904300093100009,,1313.622150196954,8260.66412059458,9706.18454961192,8275.937033707061,9723.010064611668,1.6453247733250391,550,0.4603571363547635,0.7931423261545067,70,4.2626798770413155,310.0,5.739793,44.193548387096776,93.54838709677419,100.0,100.0,310.0,0,LPM-2
3066904300093100010,,431.9007540658236,8208.264701714577,9708.136236202274,8215.209225021526,9716.542262859475,1.367523438993488,48,0.5811525113494186,1.0000000000000002,17,2.8903717578961645,28.0,3.3672957,75.0,100.0,100.0,100.0,28.0,2,CM
3066904300093100012,,988.754920884043,8218.359758661534,9710.640612211344,8229.263038211353,9722.374067668074,1.0969205738464205,90,0.3742839415790139,0.9970918667151047,34,3.5553480614894135,63.0,4.158883,57.14285714285714,100.0,100.0,100.0,63.0,0,LPM-2
3066904300093100015,,901.9174459626744,8262.852511335119,9720.03160428336,8273.665960885817,9730.932700334051,1.070307251698545,186,0.4302614153477191,0.9404420705659724,43,3.784189633918261,103.0,4.644391,51.45631067961165,100.0,100.0,100.0,103.0,0,LPM-2
3066904300093100096,,1132.823731947792,8009.413490441088,9850.49271647006,8022.995197333861,9870.080442067294,1.7387243609638068,393,0.6087578441179352,0.6054042164004633,68,4.23410650459726,291.0,5.676754,64.60481099656357,93.81443298969072,100.0,100.0,291.0,2,CM
3066904300093100122,,1082.7307542452008,7991.943749127001,9868.633504518328,8004.524527768895,9884.152652913945,1.4991076880303569,380,0.4318166093499993,0.8110113323664472,42,3.7612001156935624,327.0,5.7930136,81.03975535168195,100.0,100.0,100.0,327.0,2,CM
3066904300093100131,,1393.7320714832638,7997.058099637616,9879.822450976371,8013.10720200532,9892.74751408309,1.4809669893921458,413,0.3374323403870347,0.9695636922327776,72,4.290459441148391,259.0,5.560682,42.084942084942085,91.5057915057915,100.0,100.0,259.0,3,CM
3066904300093200012,,157.83508113093774,8270.356598014598,9716.453030041892,8275.034410210517,9721.64221597959,1.5673578344705563,67,1.0143495248776244,0.97893389153033,17,2.8903717578961645,37.0,3.637586,81.08108108108108,100.0,100.0,100.0,37.0,0,LPM-2
3066904300093200020,,2442.498979311779,8173.088446349139,9746.18113566498,8196.960804075257,9762.663549220584,1.9483802699962995,408,0.2693134758744524,0.9435033129995252,56,4.04305126783455,213.0,5.365976,55.39906103286385,97.1830985915493,100.0,100.0,213.0,3,CM
3066904300093200097,,1628.7988245971962,8017.79761441344,9845.372347486047,8032.807745569238,9860.810312121608,1.1173959176051105,792,0.3082302321029646,0.962996716200809,84,4.442651256490317,626.0,6.4409466,59.584664536741215,93.9297124600639,100.0,100.0,626.0,3,CM
3066904300093200113,,1287.4980072132532,8014.956380968537,9857.746981771974,8030.387382571975,9870.571887271415,1.4385445775383263,726,0.3763711094626069,0.8962916339437977,77,4.356708826689592,506.0,6.228511,59.88142292490119,93.67588932806325,100.0,100.0,506.0,3,CM
3066904300093200124,,1155.4882470918035,7998.267656327722,9864.793539016704,8013.416919345121,9876.789899203515,1.3436248655494727,438,0.373604376590941,0.9632562796852908,67,4.219507705176107,342.0,5.8377304,66.08187134502924,95.02923976608187,100.0,100.0,342.0,2,CM
3066904300093200132,,1031.1373198569788,8014.111593038918,9870.014514020431,8028.575671939498,9882.488643240344,1.3282642439215435,384,0.4505167432721028,0.832482808487847,63,4.1588830833596715,254.0,5.5412636,57.08661417322835,94.88188976377953,100.0,100.0,254.0,3,CM
3066904300093200138,,993.4435812841476,8011.299087083016,9876.611720747296,8024.801568814889,9886.446411617984,1.6421431110557807,522,0.3954050557526472,0.9707824739144124,85,4.454347296253507,310.0,5.739793,52.903225806451616,88.70967741935483,100.0,100.0,310.0,3,CM
3066904300093200150,,620.2772352888303,7987.25363295303,9887.437924805516,7999.481108802037,9894.947155778636,1.6263471670081977,187,0.522994045547684,0.989503363372372,51,3.951243718581427,112.0,4.727388,53.57142857142857,99.10714285714286,100.0,100.0,112.0,0,LPM-2
3066904300093200154,,251.7550317940228,7998.640149801661,9891.8462308852,8008.184785271237,9895.51810798691,2.6915011462215777,100,0.9642147824959596,0.8529002206206134,30,3.4339872044851463,60.0,4.1108737,65.0,100.0,100.0,100.0,60.0,0,LPM-2
3066904300093300010,,382.10067635637273,8272.799319332715,9721.31993842644,8278.607343744015,9729.794251628313,1.5385287508945495,104,0.6340406998598059,0.9704276656675852,30,3.4339872044851463,86.0,4.465908,73.25581395348837,100.0,100.0,100.0,86.0,2,CM
3066904300094100007,,518.7524241759461,8274.185909179128,9706.854204408864,8282.486578113141,9715.430406562582,1.167128590121416,151,0.545462442507671,0.9482390616023124,36,3.6109179126442243,95.0,4.564348,67.36842105263158,100.0,100.0,100.0,95.0,0,LPM-2
3066904300094200044,,1053.0652650991535,8274.83953598995,9713.64489125527,8288.272994301507,9726.298434688972,1.0773660465831816,125,0.4465803743310809,0.8657874612098442,23,3.1780538303479453,91.0,4.5217886,84.61538461538461,100.0,100.0,100.0,91.0,2,CM
3066904300101100027,,1739.2047187306807,7223.439694017507,10049.70652150486,7239.976472190936,10063.843142373076,1.6250020054622418,542,0.3109916073389157,0.9630595912319752,61,4.127134385045092,404.0,6.003887,70.04950495049505,97.27722772277228,100.0,100.0,404.0,2,CM
3066904300101100039,,1584.6924773166777,7216.706421459805,10066.739401777964,7234.637069926524,10083.85730754533,1.3319073362280345,658,0.3705798758636889,0.8348699539269875,77,4.356708826689592,303.0,5.7170277,46.864686468646866,91.0891089108911,100.0,100.0,303.0,0,LPM-2
3066904300101200108,,2266.826212159343,7226.318322950705,10029.94061214753,7241.758857553138,10052.057351994832,1.4229504737757943,513,0.2895162339270901,0.9096927415692946,74,4.31748811353631,369.0,5.913503,57.18157181571816,93.4959349593496,100.0,100.0,369.0,3,CM
3066904300101200135,,1205.3322063559904,7226.726400430089,10059.876656875096,7242.645738070916,10074.004314506465,1.3045115020388331,541,0.4371472425771912,0.7834601524854499,83,4.430816798843313,369.0,5.913503,44.173441734417345,89.97289972899729,100.0,100.0,369.0,3,CM
3066904300101200139,,1068.6282138925883,7213.404971466664,10065.672717518424,7223.88597777289,10080.588396757496,1.526129225343667,251,0.4029222375741637,0.9361230984826152,51,3.951243718581427,152.0,5.030438,57.23684210526315,99.3421052631579,100.0,100.0,152.0,0,LPM-2
3066904300103100035,,142.99303108676582,7973.444204245036,10044.033164273967,7978.088086560892,10048.483966074728,1.1195203430080192,73,1.0193886547976645,0.9999999999999996,20,3.044522437723423,38.0,3.6635616,73.68421052631578,100.0,100.0,100.0,38.0,0,LPM-2
3066904300103100039,,117.2437244502895,7962.521924060145,10049.038965816228,7966.013215527948,10053.32007464272,1.3048731716821524,61,1.109524882409425,0.9999999999999996,25,3.2580965380214817,43.0,3.7841897,65.11627906976744,100.0,100.0,100.0,43.0,0,LPM-2
3066904300103100047,,2626.080707749443,7885.366952279401,10064.168787401784,7914.458350706998,10085.760388678327,3.2316383998784217,894,0.3243002686741638,0.8938106694199244,76,4.343805421853684,422.0,6.0473723,53.79146919431279,93.60189573459715,100.0,100.0,422.0,0,LPM-2
