,EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,cluster,Cell_ID
7000,3071551700096200246,,1283.337665896663,2392.08698766906,10084.35591216169,2386.27394426878,10077.50100532498,2398.169923151196,10091.63599429583,1.145305537285177,0,0.3404474213359437,0.976613819213437,18,3071551700096200246	
7001,3071551700096200248,,830.3656383004579,2271.243326647016,10084.979235801322,2264.893819346931,10079.456173514554,2277.3408477457365,10089.629853302937,1.359260086268826,0,0.4437814156116629,0.9762162526467018,18,3071551700096200248	
7002,3071551700096200252,,831.316127823995,2474.474822440246,10084.828301165937,2467.8073552764613,10079.743984891384,2481.16542289312,10090.121863512824,1.008034464227877,0,0.4584925963144027,0.9258467667006218,18,3071551700096200252	
7003,3071551700096200253,,802.8175475108912,2484.9056362672177,10085.855046680314,2479.612150529934,10080.288292982266,2489.671224142881,10091.018425568349,1.2989928026268494,0,0.4412001338074055,0.9578738979075678,18,3071551700096200253	
7004,3071551700096200254,,370.5163178984677,2255.1747748243374,10083.930607171642,2250.468614660708,10081.165884707792,2259.556576683451,10086.617878016676,1.7262185419316745,0,0.6454718710957409,1.0,18,3071551700096200254	
7005,3071551700096200258,,874.521961511722,2326.823686021337,10088.34074324927,2320.2760411215554,10083.971739968783,2333.278545057888,10093.224681512009,1.65620230452531,0,0.4173206836243075,0.9930324748307616,18,3071551700096200258	
7006,3071551700096200264,,581.0091797186456,2457.5641928134323,10092.621832120136,2453.153379476991,10087.986492063455,2461.5563541972365,10097.253957212994,1.0981421067806598,0,0.5086211096520393,0.9579515357460024,18,3071551700096200264	
7007,3071551700096200267,,767.8311493465347,2405.716644737779,10094.344649823452,2401.8255251496066,10088.85223804625,2410.3925661167714,10100.412853331522,1.3713646284390877,0,0.4455497610012237,0.9788152713478324,18,3071551700096200267	
7008,3071551700096200268,,413.1824071906533,2433.4083327037065,10092.805407863782,2429.3940281461937,10089.332807993149,2437.365477809109,10096.143760117244,1.189395618401864,0,0.5874645955414454,0.9902758048022056,18,3071551700096200268	
7009,3071551700096200279,,756.693360222293,2317.606927259232,10102.417480478542,2312.6249545497,10096.900498972327,2321.739610331173,10108.265056307404,1.6837653310807774,0,0.4532439876664419,0.9833166497205224,18,3071551700096200279	
7010,3071551700096200283,,614.4652627682674,2428.023377111569,10108.684802082802,2423.520260997296,10104.619053997512,2432.860760078965,10112.508315195106,1.2361422493919578,0,0.4913649091820483,0.97812288399672,18,3071551700096200283	
7011,3071551700096200291,,228.42552038695527,2266.138599502119,10111.968268073437,2263.0874081105,10109.41785291933,2269.560181880365,10114.642820863117,1.568575637226791,0,0.8119487106441861,1.0000000000000004,18,3071551700096200291	
7012,3071551700096200298,,639.5836999691425,2204.100173043745,10118.589008036592,2200.831398984165,10113.15623044229,2208.117961317837,10124.868297905448,1.6223483987963525,0,0.5094444491170464,0.970216499697256,18,3071551700096200298	
7013,3071551700096200299,,427.8624051855891,2319.1267147216727,10117.743706939402,2315.592627703967,10113.671915554454,2322.9724257549,10121.719287733944,1.384474061696745,0,0.5875388341613698,0.984359105243839,18,3071551700096200299	
7014,3071551700096200300,,159.04485390380412,2383.104975588878,10117.80875448664,2381.09390452384,10115.689147317751,2385.422210026905,10120.13550369005,1.012775108531189,0,0.952924308679256,1.0000000000000002,18,3071551700096200300	
7015,3071551700096200303,,262.1308602873525,2330.9527572377715,10122.272513782022,2327.3444235164616,10119.94814760878,2334.266897715226,10124.688612000726,1.4735082488258353,0,0.7467551275054766,1.0,18,3071551700096200303	
7016,3071551700096200306,,1157.0923113921235,2325.7529444642023,10128.714335340415,2320.0880086634684,10122.007578500865,2331.824920143288,10134.651321247968,1.175714172668448,0,0.3750129962406413,0.9284518784625392,18,3071551700096200306	
7017,3071551700096200307,,739.0369369911708,2295.4220515621632,10128.098017125338,2290.5198774338883,10123.000151560427,2300.683887268619,10132.671970423922,1.0606492354310284,0,0.4498426234208689,0.9753775270227396,18,3071551700096200307	
7018,3071551700096200312,,571.1419178881632,2478.199022296539,10133.698146360532,2472.953614224852,10129.56594409006,2484.310615465032,10137.956112591955,2.1151115538816585,0,0.574705503862874,0.9322453063256084,18,3071551700096200312	
7019,3071551700096200316,,797.2987630023432,2314.870798256706,10140.368254750834,2309.957231112496,10134.168695902345,2319.453690220721,10146.139417317998,1.3296338517653323,0,0.4487133593221371,0.955588154958635,18,3071551700096200316	
7020,3071551700096200319,,182.3649446714012,2446.0145190494327,10138.061292068083,2443.5207498616182,10135.851579789924,2448.4014425509927,10140.480980475444,1.049689405276329,0,0.882780922493799,1.0,18,3071551700096200319	
